covariate_id,covariate_name,covariate_analysis_id,analysis_id,database_id
4176946212,condition_era group during day -30 through 0 days relative to index: Inflammatory disorder of musculoskeletal system,212,3,cdm_premier_covid_v1240
4176947212,condition_era group during day -30 through 0 days relative to index: Hereditary disorder of the integument,212,3,cdm_premier_covid_v1240
4176969212,condition_era group during day -30 through 0 days relative to index: Sequelae of cardiovascular disorders,212,3,cdm_premier_covid_v1240
4005764212,condition_era group during day -30 through 0 days relative to index: Congenital diverticulum of esophagus,212,3,cdm_premier_covid_v1240
4005643212,condition_era group during day -30 through 0 days relative to index: Contusion of mouth,212,3,cdm_premier_covid_v1240
4005648212,condition_era group during day -30 through 0 days relative to index: Deep mycosis,212,3,cdm_premier_covid_v1240
4180793212,condition_era group during day -30 through 0 days relative to index: Malignant tumor of pancreas,212,3,cdm_premier_covid_v1240
4180794212,condition_era group during day -30 through 0 days relative to index: Malignant retroperitoneal tumor,212,3,cdm_premier_covid_v1240
4180795212,condition_era group during day -30 through 0 days relative to index: Malignant tumor of pleura,212,3,cdm_premier_covid_v1240
4241043212,condition_era group during day -30 through 0 days relative to index: Benign neoplasm of head,212,3,cdm_premier_covid_v1240
435604212,"condition_era group during day -30 through 0 days relative to index: Viral disease in mother complicating pregnancy, childbirth AND/OR puerperium",212,3,cdm_premier_covid_v1240
434842212,"condition_era group during day -30 through 0 days relative to index: Accidental poisoning by drugs, medicines and biologicals",212,3,cdm_premier_covid_v1240
434872212,condition_era group during day -30 through 0 days relative to index: Infection by Trichomonas,212,3,cdm_premier_covid_v1240
434875212,condition_era group during day -30 through 0 days relative to index: Secondary malignant neoplasm of mediastinum,212,3,cdm_premier_covid_v1240
434881212,condition_era group during day -30 through 0 days relative to index: Peripheral T-cell lymphoma,212,3,cdm_premier_covid_v1240
434889212,condition_era group during day -30 through 0 days relative to index: Dissociative disorder,212,3,cdm_premier_covid_v1240
434894212,condition_era group during day -30 through 0 days relative to index: Acute posthemorrhagic anemia,212,3,cdm_premier_covid_v1240
434899212,condition_era group during day -30 through 0 days relative to index: Specific enzyme deficiency,212,3,cdm_premier_covid_v1240
434247212,condition_era group during day -30 through 0 days relative to index: Poisoning by antirheumatic,212,3,cdm_premier_covid_v1240
434252212,condition_era group during day -30 through 0 days relative to index: Injury due to legal intervention,212,3,cdm_premier_covid_v1240
437158212,condition_era group during day -30 through 0 days relative to index: Poisoning by analgesic drug,212,3,cdm_premier_covid_v1240
437176212,condition_era group during day -30 through 0 days relative to index: Late effect of accidental fall,212,3,cdm_premier_covid_v1240
437183212,condition_era group during day -30 through 0 days relative to index: Poisoning by hormone AND/OR synthetic substitute,212,3,cdm_premier_covid_v1240
437189212,condition_era group during day -30 through 0 days relative to index: Accidental poisoning by carbon monoxide,212,3,cdm_premier_covid_v1240
435216212,condition_era group during day -30 through 0 days relative to index: Disorder due to type 1 diabetes mellitus,212,3,cdm_premier_covid_v1240
4093145212,condition_era group during day -30 through 0 days relative to index: Anogenital herpesviral infection,212,3,cdm_premier_covid_v1240
4073658212,condition_era group during day -30 through 0 days relative to index: Transient acantholytic dermatosis,212,3,cdm_premier_covid_v1240
4045749212,condition_era group during day -30 through 0 days relative to index: Cerebral amyloid angiopathy,212,3,cdm_premier_covid_v1240
4045844212,condition_era group during day -30 through 0 days relative to index: Dyskinetic cerebral palsy,212,3,cdm_premier_covid_v1240
4045849212,condition_era group during day -30 through 0 days relative to index: Brain ventricular shunt displacement,212,3,cdm_premier_covid_v1240
4047341212,condition_era group during day -30 through 0 days relative to index: Intestinovaginal fistula,212,3,cdm_premier_covid_v1240
80165212,condition_era group during day -30 through 0 days relative to index: Fetal disproportion,212,3,cdm_premier_covid_v1240
80180212,condition_era group during day -30 through 0 days relative to index: Osteoarthritis,212,3,cdm_premier_covid_v1240
80182212,condition_era group during day -30 through 0 days relative to index: Dermatomyositis,212,3,cdm_premier_covid_v1240
80186212,condition_era group during day -30 through 0 days relative to index: Recurrent dislocation of shoulder region,212,3,cdm_premier_covid_v1240
76887212,condition_era group during day -30 through 0 days relative to index: Disorders of urogenital prostheses or implants,212,3,cdm_premier_covid_v1240
76914212,condition_era group during day -30 through 0 days relative to index: Primary malignant neoplasm of bone,212,3,cdm_premier_covid_v1240
77072212,condition_era group during day -30 through 0 days relative to index: Joint effusion of ankle AND/OR foot,212,3,cdm_premier_covid_v1240
77074212,condition_era group during day -30 through 0 days relative to index: Joint pain,212,3,cdm_premier_covid_v1240
77076212,condition_era group during day -30 through 0 days relative to index: Diastasis of muscle,212,3,cdm_premier_covid_v1240
77079212,condition_era group during day -30 through 0 days relative to index: Spinal stenosis,212,3,cdm_premier_covid_v1240
78838212,condition_era group during day -30 through 0 days relative to index: Acquired deformity of knee,212,3,cdm_premier_covid_v1240
78987212,condition_era group during day -30 through 0 days relative to index: Secondary malignant neoplasm of urinary system,212,3,cdm_premier_covid_v1240
79061212,condition_era group during day -30 through 0 days relative to index: Slow transit constipation,212,3,cdm_premier_covid_v1240
79072212,condition_era group during day -30 through 0 days relative to index: Inflammatory disorder of breast,212,3,cdm_premier_covid_v1240
79106212,condition_era group during day -30 through 0 days relative to index: Arthralgia of the pelvic region and thigh,212,3,cdm_premier_covid_v1240
4245385212,condition_era group during day -30 through 0 days relative to index: Displacement of cardiac device,212,3,cdm_premier_covid_v1240
4245409212,condition_era group during day -30 through 0 days relative to index: Pulmonary aspergillosis,212,3,cdm_premier_covid_v1240
4130022212,condition_era group during day -30 through 0 days relative to index: Mass of thyroid gland,212,3,cdm_premier_covid_v1240
4130023212,condition_era group during day -30 through 0 days relative to index: Atrophy of thyroid - acquired,212,3,cdm_premier_covid_v1240
4130027212,condition_era group during day -30 through 0 days relative to index: Subclinical iodine deficiency hypothyroidism,212,3,cdm_premier_covid_v1240
4311226212,condition_era group during day -30 through 0 days relative to index: Accidental poisoning by tranquilizers,212,3,cdm_premier_covid_v1240
4311246212,condition_era group during day -30 through 0 days relative to index: Pre-existing hypertension in obstetric context,212,3,cdm_premier_covid_v1240
4311853212,condition_era group during day -30 through 0 days relative to index: Upper urinary tract infection,212,3,cdm_premier_covid_v1240
4314047212,condition_era group during day -30 through 0 days relative to index: Secondary malignant neoplasm of soft tissues of trunk,212,3,cdm_premier_covid_v1240
4312754212,condition_era group during day -30 through 0 days relative to index: Occupational lung disease,212,3,cdm_premier_covid_v1240
4242290212,condition_era group during day -30 through 0 days relative to index: Sprain of lower extremity,212,3,cdm_premier_covid_v1240
4242348212,condition_era group during day -30 through 0 days relative to index: Benign neoplasm of intrathoracic organs,212,3,cdm_premier_covid_v1240
4242368212,condition_era group during day -30 through 0 days relative to index: Benign neoplasm of neck,212,3,cdm_premier_covid_v1240
4115235212,condition_era group during day -30 through 0 days relative to index: Infection of orbit,212,3,cdm_premier_covid_v1240
4115236212,condition_era group during day -30 through 0 days relative to index: Infected face,212,3,cdm_premier_covid_v1240
4115105212,condition_era group during day -30 through 0 days relative to index: Mass of respiratory structure,212,3,cdm_premier_covid_v1240
4115106212,condition_era group during day -30 through 0 days relative to index: Mass of digestive structure,212,3,cdm_premier_covid_v1240
4115107212,condition_era group during day -30 through 0 days relative to index: Mass of female genital structure,212,3,cdm_premier_covid_v1240
4115109212,condition_era group during day -30 through 0 days relative to index: Mass of axilla,212,3,cdm_premier_covid_v1240
4084966212,condition_era group during day -30 through 0 days relative to index: Candida infection of genital region,212,3,cdm_premier_covid_v1240
4086499212,condition_era group during day -30 through 0 days relative to index: Central alveolar hypoventilation syndrome,212,3,cdm_premier_covid_v1240
4326561212,condition_era group during day -30 through 0 days relative to index: Cerebellar hemorrhage,212,3,cdm_premier_covid_v1240
4326746212,condition_era group during day -30 through 0 days relative to index: Congenital anomaly of mitral valve,212,3,cdm_premier_covid_v1240
4326751212,condition_era group during day -30 through 0 days relative to index: Cardiac sarcoidosis,212,3,cdm_premier_covid_v1240
4012570212,condition_era group during day -30 through 0 days relative to index: High risk sexual behavior,212,3,cdm_premier_covid_v1240
4012588212,"condition_era group during day -30 through 0 days relative to index: Closed fracture proximal phalanx, toe",212,3,cdm_premier_covid_v1240
4219053212,condition_era group during day -30 through 0 days relative to index: Foreign body in intestine,212,3,cdm_premier_covid_v1240
4218017212,"condition_era group during day -30 through 0 days relative to index: Primary degenerative dementia of the Alzheimer type, presenile onset",212,3,cdm_premier_covid_v1240
4067424212,condition_era group during day -30 through 0 days relative to index: Polyarteritis,212,3,cdm_premier_covid_v1240
4066819212,condition_era group during day -30 through 0 days relative to index: Localized skin eruption caused by drug and medicament,212,3,cdm_premier_covid_v1240
4066824212,condition_era group during day -30 through 0 days relative to index: Discoid lupus erythematosus,212,3,cdm_premier_covid_v1240
4066845212,condition_era group during day -30 through 0 days relative to index: Morphea,212,3,cdm_premier_covid_v1240
4066849212,condition_era group during day -30 through 0 days relative to index: Skin tag,212,3,cdm_premier_covid_v1240
439002212,condition_era group during day -30 through 0 days relative to index: Eating disorder,212,3,cdm_premier_covid_v1240
439004212,condition_era group during day -30 through 0 days relative to index: Residual schizophrenia,212,3,cdm_premier_covid_v1240
439005212,condition_era group during day -30 through 0 days relative to index: Chronic alcoholism in remission,212,3,cdm_premier_covid_v1240
439007212,condition_era group during day -30 through 0 days relative to index: REM sleep behavior disorder,212,3,cdm_premier_covid_v1240
439013212,condition_era group during day -30 through 0 days relative to index: Insomnia disorder related to another mental disorder,212,3,cdm_premier_covid_v1240
439040212,condition_era group during day -30 through 0 days relative to index: Subdural hemorrhage,212,3,cdm_premier_covid_v1240
439082212,condition_era group during day -30 through 0 days relative to index: Menopausal syndrome,212,3,cdm_premier_covid_v1240
439093212,condition_era group during day -30 through 0 days relative to index: Traumatic lesion during delivery,212,3,cdm_premier_covid_v1240
439103212,condition_era group during day -30 through 0 days relative to index: Articular cartilage disorder,212,3,cdm_premier_covid_v1240
440965212,condition_era group during day -30 through 0 days relative to index: Hodgkin's disease of intrathoracic lymph nodes,212,3,cdm_premier_covid_v1240
4194232212,condition_era group during day -30 through 0 days relative to index: Absence seizure,212,3,cdm_premier_covid_v1240
4193062212,condition_era group during day -30 through 0 days relative to index: Early stage of pregnancy,212,3,cdm_premier_covid_v1240
4340368212,condition_era group during day -30 through 0 days relative to index: Motility disorder of intestine,212,3,cdm_premier_covid_v1240
4340383212,condition_era group during day -30 through 0 days relative to index: Alcoholic hepatitis,212,3,cdm_premier_covid_v1240
4340386212,condition_era group during day -30 through 0 days relative to index: Alcoholic hepatic failure,212,3,cdm_premier_covid_v1240
4340390212,condition_era group during day -30 through 0 days relative to index: Chronic hepatic failure,212,3,cdm_premier_covid_v1240
4340391212,condition_era group during day -30 through 0 days relative to index: Autoimmune liver disease,212,3,cdm_premier_covid_v1240
4188970212,condition_era group during day -30 through 0 days relative to index: Chronic disease of immune function,212,3,cdm_premier_covid_v1240
4190642212,condition_era group during day -30 through 0 days relative to index: Plasma cell myeloma/plasmacytoma,212,3,cdm_premier_covid_v1240
4190643212,condition_era group during day -30 through 0 days relative to index: Platelet count above reference range,212,3,cdm_premier_covid_v1240
4062498212,condition_era group during day -30 through 0 days relative to index: 4p partial monosomy syndrome,212,3,cdm_premier_covid_v1240
4062557212,condition_era group during day -30 through 0 days relative to index: False labor,212,3,cdm_premier_covid_v1240
4062558212,condition_era group during day -30 through 0 days relative to index: False labor at or after 37 completed weeks of gestation,212,3,cdm_premier_covid_v1240
192972212,condition_era group during day -30 through 0 days relative to index: Prolonged rupture of membranes,212,3,cdm_premier_covid_v1240
138255212,condition_era group during day -30 through 0 days relative to index: Abnormal cardiovascular function,212,3,cdm_premier_covid_v1240
192974212,condition_era group during day -30 through 0 days relative to index: Secondary uterine inertia,212,3,cdm_premier_covid_v1240
192979212,condition_era group during day -30 through 0 days relative to index: Obstetric high vaginal laceration,212,3,cdm_premier_covid_v1240
135893212,condition_era group during day -30 through 0 days relative to index: Pressure ulcer of heel,212,3,cdm_premier_covid_v1240
193020212,condition_era group during day -30 through 0 days relative to index: Incomplete emptying of bladder,212,3,cdm_premier_covid_v1240
133729212,condition_era group during day -30 through 0 days relative to index: Hyperparathyroidism,212,3,cdm_premier_covid_v1240
133737212,condition_era group during day -30 through 0 days relative to index: Acute thyroiditis,212,3,cdm_premier_covid_v1240
133794212,condition_era group during day -30 through 0 days relative to index: Chronic gingivitis,212,3,cdm_premier_covid_v1240
133810212,condition_era group during day -30 through 0 days relative to index: Hyperparathyroidism due to renal insufficiency,212,3,cdm_premier_covid_v1240
133834212,condition_era group during day -30 through 0 days relative to index: Atopic dermatitis,212,3,cdm_premier_covid_v1240
133835212,condition_era group during day -30 through 0 days relative to index: Eczema,212,3,cdm_premier_covid_v1240
133853212,condition_era group during day -30 through 0 days relative to index: Osteomyelitis of ankle AND/OR foot,212,3,cdm_premier_covid_v1240
133857212,condition_era group during day -30 through 0 days relative to index: Acquired deformity of limb,212,3,cdm_premier_covid_v1240
133956212,condition_era group during day -30 through 0 days relative to index: Septicemia due to enterococcus,212,3,cdm_premier_covid_v1240
4246554212,condition_era group during day -30 through 0 days relative to index: Congenital malposition of aorta,212,3,cdm_premier_covid_v1240
4248277212,"condition_era group during day -30 through 0 days relative to index: Abscess of head, except face",212,3,cdm_premier_covid_v1240
4246693212,condition_era group during day -30 through 0 days relative to index: Crohn's disease of intestine,212,3,cdm_premier_covid_v1240
4246695212,condition_era group during day -30 through 0 days relative to index: Open wound of head AND/OR neck,212,3,cdm_premier_covid_v1240
4246724212,condition_era group during day -30 through 0 days relative to index: Contusion of nose,212,3,cdm_premier_covid_v1240
4303952212,condition_era group during day -30 through 0 days relative to index: Allergic reaction to substance,212,3,cdm_premier_covid_v1240
4304002212,condition_era group during day -30 through 0 days relative to index: Eosinophil count raised,212,3,cdm_premier_covid_v1240
4308713212,condition_era group during day -30 through 0 days relative to index: Necrosis of amputation stump,212,3,cdm_premier_covid_v1240
4308715212,condition_era group during day -30 through 0 days relative to index: Postoperative septic shock,212,3,cdm_premier_covid_v1240
4308716212,condition_era group during day -30 through 0 days relative to index: Intraoperative hemorrhage,212,3,cdm_premier_covid_v1240
4308802212,condition_era group during day -30 through 0 days relative to index: Cervical spondylosis,212,3,cdm_premier_covid_v1240
4308811212,condition_era group during day -30 through 0 days relative to index: Neoplasm of soft tissue,212,3,cdm_premier_covid_v1240
4308814212,condition_era group during day -30 through 0 days relative to index: Neoplasm of heart,212,3,cdm_premier_covid_v1240
4023479212,condition_era group during day -30 through 0 days relative to index: Acute congestive heart failure,212,3,cdm_premier_covid_v1240
4023310212,condition_era group during day -30 through 0 days relative to index: Blindness AND/OR vision impairment level,212,3,cdm_premier_covid_v1240
4023313212,condition_era group during day -30 through 0 days relative to index: Quantitative disorder of neutrophils,212,3,cdm_premier_covid_v1240
4023314212,condition_era group during day -30 through 0 days relative to index: Quantitative abnormality of granulocytes,212,3,cdm_premier_covid_v1240
4023316212,condition_era group during day -30 through 0 days relative to index: Sprain of joint,212,3,cdm_premier_covid_v1240
4023317212,condition_era group during day -30 through 0 days relative to index: Open wound of limb,212,3,cdm_premier_covid_v1240
4023319212,condition_era group during day -30 through 0 days relative to index: Disease due to Paramyxoviridae,212,3,cdm_premier_covid_v1240
4023323212,condition_era group during day -30 through 0 days relative to index: Disease due to Sarcocystidae,212,3,cdm_premier_covid_v1240
4023612212,condition_era group during day -30 through 0 days relative to index: Heterozygous thalassemia,212,3,cdm_premier_covid_v1240
4025165212,condition_era group during day -30 through 0 days relative to index: Abscess of lung with pneumonia,212,3,cdm_premier_covid_v1240
4025353212,condition_era group during day -30 through 0 days relative to index: Finding related to cerebral function,212,3,cdm_premier_covid_v1240
4025359212,condition_era group during day -30 through 0 days relative to index: Graft reaction AND/OR rejection,212,3,cdm_premier_covid_v1240
4025369212,condition_era group during day -30 through 0 days relative to index: Fibrous dysplasia of bone,212,3,cdm_premier_covid_v1240
4022639212,condition_era group during day -30 through 0 days relative to index: Acculturation difficulty,212,3,cdm_premier_covid_v1240
4024127212,condition_era group during day -30 through 0 days relative to index: Postprocedural respiratory disorders,212,3,cdm_premier_covid_v1240
4306640212,condition_era group during day -30 through 0 days relative to index: Body dysmorphic disorder,212,3,cdm_premier_covid_v1240
4308390212,condition_era group during day -30 through 0 days relative to index: Mechanical complication of bile duct prosthesis,212,3,cdm_premier_covid_v1240
4308393212,condition_era group during day -30 through 0 days relative to index: Mechanical complication of gastrointestinal prosthetic device,212,3,cdm_premier_covid_v1240
4308394212,"condition_era group during day -30 through 0 days relative to index: Infection and inflammatory reaction due to prosthetic device, implant and graft in urinary system",212,3,cdm_premier_covid_v1240
4053600212,condition_era group during day -30 through 0 days relative to index: Open wound of elbow,212,3,cdm_premier_covid_v1240
4053602212,condition_era group during day -30 through 0 days relative to index: Open wound of thigh,212,3,cdm_premier_covid_v1240
4053604212,condition_era group during day -30 through 0 days relative to index: Open wound of lower leg,212,3,cdm_premier_covid_v1240
4053654212,condition_era group during day -30 through 0 days relative to index: Fracture of coccyx,212,3,cdm_premier_covid_v1240
4148231212,condition_era group during day -30 through 0 days relative to index: Hereditary hemochromatosis,212,3,cdm_premier_covid_v1240
4148247212,condition_era group during day -30 through 0 days relative to index: Esophageal dysmotility,212,3,cdm_premier_covid_v1240
4148256212,condition_era group during day -30 through 0 days relative to index: Acute GIT vascular insufficiency,212,3,cdm_premier_covid_v1240
4148257212,condition_era group during day -30 through 0 days relative to index: Chronic gastrointestinal tract vascular insufficiency,212,3,cdm_premier_covid_v1240
4148260212,condition_era group during day -30 through 0 days relative to index: Calculus of kidney and ureter,212,3,cdm_premier_covid_v1240
4149832212,condition_era group during day -30 through 0 days relative to index: Bypass graft mechanical complications,212,3,cdm_premier_covid_v1240
4149840212,condition_era group during day -30 through 0 days relative to index: Nodular lymphoma,212,3,cdm_premier_covid_v1240
4149851212,condition_era group during day -30 through 0 days relative to index: Malignant melanoma of upper limb,212,3,cdm_premier_covid_v1240
4149084212,condition_era group during day -30 through 0 days relative to index: Vaginitis,212,3,cdm_premier_covid_v1240
4148456212,"condition_era group during day -30 through 0 days relative to index: Cellulitis of back, except buttock",212,3,cdm_premier_covid_v1240
4053320212,condition_era group during day -30 through 0 days relative to index: Compulsive behavior,212,3,cdm_premier_covid_v1240
4052824212,condition_era group during day -30 through 0 days relative to index: Open wound of cheek,212,3,cdm_premier_covid_v1240
4052826212,condition_era group during day -30 through 0 days relative to index: Open wound in mouth,212,3,cdm_premier_covid_v1240
4052835212,condition_era group during day -30 through 0 days relative to index: Open wound of vagina,212,3,cdm_premier_covid_v1240
4052837212,condition_era group during day -30 through 0 days relative to index: Open wound of breast,212,3,cdm_premier_covid_v1240
4054054212,condition_era group during day -30 through 0 days relative to index: Joint injury,212,3,cdm_premier_covid_v1240
4054062212,condition_era group during day -30 through 0 days relative to index: Open wound of wrist,212,3,cdm_premier_covid_v1240
4054063212,condition_era group during day -30 through 0 days relative to index: Open wound of finger,212,3,cdm_premier_covid_v1240
4054064212,condition_era group during day -30 through 0 days relative to index: Open wound of thumb,212,3,cdm_premier_covid_v1240
4054067212,condition_era group during day -30 through 0 days relative to index: Open wound of foot,212,3,cdm_premier_covid_v1240
4054068212,condition_era group during day -30 through 0 days relative to index: Contusion of face,212,3,cdm_premier_covid_v1240
4085501212,condition_era group during day -30 through 0 days relative to index: Impaired ability to learn new material,212,3,cdm_premier_covid_v1240
4102562212,condition_era group during day -30 through 0 days relative to index: Lesion of toe,212,3,cdm_premier_covid_v1240
4101584212,condition_era group during day -30 through 0 days relative to index: Secondary sideroblastic anemia due to disease,212,3,cdm_premier_covid_v1240
4283084212,condition_era group during day -30 through 0 days relative to index: Subacute endocarditis,212,3,cdm_premier_covid_v1240
4016109212,"condition_era group during day -30 through 0 days relative to index: Closed fracture proximal tibia, bicondylar",212,3,cdm_premier_covid_v1240
4154414212,condition_era group during day -30 through 0 days relative to index: Infection due to Mycobacterium avium-intracellulare group,212,3,cdm_premier_covid_v1240
4154415212,condition_era group during day -30 through 0 days relative to index: Disseminated infection due to Mycobacterium avium-intracellulare group,212,3,cdm_premier_covid_v1240
4154473212,condition_era group during day -30 through 0 days relative to index: Traumatic blister of upper arm,212,3,cdm_premier_covid_v1240
4154574212,condition_era group during day -30 through 0 days relative to index: Lymphoreticular injury,212,3,cdm_premier_covid_v1240
4154596212,condition_era group during day -30 through 0 days relative to index: Perineal fistula,212,3,cdm_premier_covid_v1240
4114805212,condition_era group during day -30 through 0 days relative to index: Single lesion,212,3,cdm_premier_covid_v1240
4116809212,condition_era group during day -30 through 0 days relative to index: Pain of digestive structure,212,3,cdm_premier_covid_v1240
4115991212,condition_era group during day -30 through 0 days relative to index: Knee joint effusion,212,3,cdm_premier_covid_v1240
4116810212,condition_era group during day -30 through 0 days relative to index: Pain of head and neck region,212,3,cdm_premier_covid_v1240
4116811212,condition_era group during day -30 through 0 days relative to index: Pain of truncal structure,212,3,cdm_premier_covid_v1240
4116817212,condition_era group during day -30 through 0 days relative to index: Tenderness of body structure,212,3,cdm_premier_covid_v1240
4101343212,condition_era group during day -30 through 0 days relative to index: Functional finding of gastrointestinal tract,212,3,cdm_premier_covid_v1240
4105631212,condition_era group during day -30 through 0 days relative to index: Phantom limb,212,3,cdm_premier_covid_v1240
4104204212,condition_era group during day -30 through 0 days relative to index: Complete bilateral paralysis,212,3,cdm_premier_covid_v1240
439199212,condition_era group during day -30 through 0 days relative to index: Open wound without complication,212,3,cdm_premier_covid_v1240
439206212,condition_era group during day -30 through 0 days relative to index: Poisoning by cardiovascular system drug,212,3,cdm_premier_covid_v1240
439215212,condition_era group during day -30 through 0 days relative to index: Traumatic injury due to event,212,3,cdm_premier_covid_v1240
439216212,condition_era group during day -30 through 0 days relative to index: Accidental poisoning by antidepressants,212,3,cdm_premier_covid_v1240
439233212,condition_era group during day -30 through 0 days relative to index: Poisoning by antidiabetic agent,212,3,cdm_premier_covid_v1240
439235212,condition_era group during day -30 through 0 days relative to index: Self inflicted injury,212,3,cdm_premier_covid_v1240
4104700212,condition_era group during day -30 through 0 days relative to index: Cerebral degeneration associated with another disorder,212,3,cdm_premier_covid_v1240
4041991212,condition_era group during day -30 through 0 days relative to index: Finding relating to sexuality and sexual activity,212,3,cdm_premier_covid_v1240
4015216212,condition_era group during day -30 through 0 days relative to index: Strain of long head of biceps,212,3,cdm_premier_covid_v1240
4185932212,condition_era group during day -30 through 0 days relative to index: Ischemic heart disease,212,3,cdm_premier_covid_v1240
4185976212,condition_era group during day -30 through 0 days relative to index: Lesion of lumbar spine,212,3,cdm_premier_covid_v1240
4184403212,condition_era group during day -30 through 0 days relative to index: Scoliosis of thoracic spine,212,3,cdm_premier_covid_v1240
4184423212,condition_era group during day -30 through 0 days relative to index: Scoliosis of lumbar spine,212,3,cdm_premier_covid_v1240
440919212,condition_era group during day -30 through 0 days relative to index: Poisoning by methadone,212,3,cdm_premier_covid_v1240
442333212,condition_era group during day -30 through 0 days relative to index: Failed induction of labor,212,3,cdm_premier_covid_v1240
440920212,condition_era group during day -30 through 0 days relative to index: Poisoning by skeletal muscle relaxant,212,3,cdm_premier_covid_v1240
440921212,condition_era group during day -30 through 0 days relative to index: Traumatic injury,212,3,cdm_premier_covid_v1240
443082212,condition_era group during day -30 through 0 days relative to index: Starvation,212,3,cdm_premier_covid_v1240
440933212,condition_era group during day -30 through 0 days relative to index: Effects of accidental exposure to external cause,212,3,cdm_premier_covid_v1240
440940212,condition_era group during day -30 through 0 days relative to index: Methicillin resistant Staphylococcus aureus infection,212,3,cdm_premier_covid_v1240
442355212,"condition_era group during day -30 through 0 days relative to index: Gestation period, 37 weeks",212,3,cdm_premier_covid_v1240
4106203212,condition_era group during day -30 through 0 days relative to index: Gastrointestinal and digestive injury,212,3,cdm_premier_covid_v1240
4005275212,condition_era group during day -30 through 0 days relative to index: Fragile X chromosome,212,3,cdm_premier_covid_v1240
4005286212,condition_era group during day -30 through 0 days relative to index: Congenital malformation syndromes affecting facial appearance,212,3,cdm_premier_covid_v1240
4098597212,condition_era group during day -30 through 0 days relative to index: Waldenström macroglobulinemia,212,3,cdm_premier_covid_v1240
4152464212,condition_era group during day -30 through 0 days relative to index: Animal bite of trunk,212,3,cdm_premier_covid_v1240
4152467212,condition_era group during day -30 through 0 days relative to index: Animal bite of perineum,212,3,cdm_premier_covid_v1240
4152468212,condition_era group during day -30 through 0 days relative to index: Animal bite of lower limb,212,3,cdm_premier_covid_v1240
4152487212,condition_era group during day -30 through 0 days relative to index: Calicivirus gastroenteritis,212,3,cdm_premier_covid_v1240
4152602212,condition_era group during day -30 through 0 days relative to index: Migration of implant or internal device,212,3,cdm_premier_covid_v1240
4182555212,condition_era group during day -30 through 0 days relative to index: Fracture of ulna,212,3,cdm_premier_covid_v1240
4182562212,condition_era group during day -30 through 0 days relative to index: Lower abdominal pain,212,3,cdm_premier_covid_v1240
4181782212,condition_era group during day -30 through 0 days relative to index: Cyst of epididymis,212,3,cdm_premier_covid_v1240
4181182212,condition_era group during day -30 through 0 days relative to index: Chronic adhesive pericarditis,212,3,cdm_premier_covid_v1240
4181187212,condition_era group during day -30 through 0 days relative to index: Inflammatory disorder of head,212,3,cdm_premier_covid_v1240
4181188212,condition_era group during day -30 through 0 days relative to index: Inflammatory disorder of immune system,212,3,cdm_premier_covid_v1240
4181216212,condition_era group during day -30 through 0 days relative to index: Self-administered poisoning,212,3,cdm_premier_covid_v1240
4245143212,condition_era group during day -30 through 0 days relative to index: Cellulitis of chest wall,212,3,cdm_premier_covid_v1240
4244061212,condition_era group during day -30 through 0 days relative to index: Subcutaneous emphysema,212,3,cdm_premier_covid_v1240
4244078212,"condition_era group during day -30 through 0 days relative to index: Schizoaffective disorder, bipolar type",212,3,cdm_premier_covid_v1240
4244129212,condition_era group during day -30 through 0 days relative to index: Anemia due to decreased red cell production,212,3,cdm_premier_covid_v1240
4137945212,condition_era group during day -30 through 0 days relative to index: Fracture of scaphoid bone of wrist,212,3,cdm_premier_covid_v1240
4139587212,condition_era group during day -30 through 0 days relative to index: Congenital hypoplasia of kidney,212,3,cdm_premier_covid_v1240
4316615212,condition_era group during day -30 through 0 days relative to index: Neoplasm of uncertain behavior of pelvis,212,3,cdm_premier_covid_v1240
4317014212,condition_era group during day -30 through 0 days relative to index: Neoplasm of uncertain behavior of soft tissues of lower limb,212,3,cdm_premier_covid_v1240
4318404212,condition_era group during day -30 through 0 days relative to index: Lung consolidation,212,3,cdm_premier_covid_v1240
4057580212,condition_era group during day -30 through 0 days relative to index: Fracture of phalanx of finger,212,3,cdm_premier_covid_v1240
4057588212,condition_era group during day -30 through 0 days relative to index: Arthritis associated with another disorder,212,3,cdm_premier_covid_v1240
4058155212,condition_era group during day -30 through 0 days relative to index: Bed-ridden,212,3,cdm_premier_covid_v1240
4058207212,"condition_era group during day -30 through 0 days relative to index: Abrasion, shoulder area",212,3,cdm_premier_covid_v1240
4032437212,condition_era group during day -30 through 0 days relative to index: Functional disorder of bladder neck and sphincter mechanism,212,3,cdm_premier_covid_v1240
4032438212,condition_era group during day -30 through 0 days relative to index: Urethral stenosis,212,3,cdm_premier_covid_v1240
4032878212,condition_era group during day -30 through 0 days relative to index: Hair follicle disorder,212,3,cdm_premier_covid_v1240
432851212,condition_era group during day -30 through 0 days relative to index: Secondary malignant neoplastic disease,212,3,cdm_premier_covid_v1240
432863212,condition_era group during day -30 through 0 days relative to index: Acquired coagulation factor deficiency,212,3,cdm_premier_covid_v1240
432867212,condition_era group during day -30 through 0 days relative to index: Hyperlipidemia,212,3,cdm_premier_covid_v1240
432868212,condition_era group during day -30 through 0 days relative to index: Hemoglobinopathy,212,3,cdm_premier_covid_v1240
432869212,condition_era group during day -30 through 0 days relative to index: Hemorrhagic disorder due to circulating anticoagulants,212,3,cdm_premier_covid_v1240
